device,dataset,lang,tld,trial,ipaddress,word,duration
echo,common,en,com,1,192.168.137.74,hey_alexa,6.760636329650879
echo,common,en,com,1,192.168.137.74,hey_alexa,7.08267331123352
echo,common,en,com,1,192.168.137.74,hey_alexa,6.921544790267944
echo,common,en,com,1,192.168.137.74,hey_alexa,7.002030372619629
echo,common,en,com,1,192.168.137.74,hey_alexa,7.001967191696167
echo,common,en,com,1,192.168.137.74,hey_alexa,6.680196762084961
echo,common,en,com,1,192.168.137.74,hey_alexa,2.011983633041382
echo,common,en,com,1,192.168.137.74,hey_alexa,6.841045618057251
echo,common,en,com,1,192.168.137.74,hey_alexa,6.760578870773315
echo,common,en,com,1,192.168.137.74,hey_alexa,7.002083778381348
echo,common,en,com,1,192.168.137.74,hey_alexa,7.002179622650146
echo,common,en,com,1,192.168.137.74,hey_alexa,6.841001987457275
echo,common,en,com,1,192.168.137.74,hey_alexa,7.002180814743042
echo,common,en,com,1,192.168.137.74,hey_alexa,6.841168403625488
echo,common,en,com,1,192.168.137.74,hey_alexa,7.001585245132446
echo,common,en,com,1,192.168.137.74,hey_alexa,6.921415090560913
echo,common,en,com,1,192.168.137.74,hey_alexa,6.67989706993103
echo,common,en,com,1,192.168.137.74,hey_alexa,7.001853227615356
echo,common,en,com,1,192.168.137.74,hey_alexa,6.760390281677246
echo,common,en,com,1,192.168.137.74,hey_alexa,2.092602729797363
echo,common,en,com,1,192.168.137.74,hey_alexa,6.760828971862793
echo,common,en,com,1,192.168.137.74,hey_alexa,6.841246604919434
echo,common,en,com,1,192.168.137.74,hey_alexa,6.6803319454193115
echo,common,en,com,1,192.168.137.74,election,1.5286915302276611
echo,common,en,com,1,192.168.137.74,flexible,1.770472288131713
echo,common,en,com,1,192.168.137.74,mexican,1.851199626922607
echo,common,en,com,1,192.168.137.74,correction,1.2071671485900881
echo,common,en,com,1,192.168.137.74,flexibility,8.853315830230713
echo,common,en,com,1,192.168.137.74,collective,2.012226104736328
echo,common,en,com,1,192.168.137.74,lexus,1.851126909255981
home-mini,google-questions,en,com,1,192.168.137.145,1ec24ee2b7,4.353436708450317
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.399124145507812
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.480684995651245
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.481021165847778
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.32084345817566
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239345788955688
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23552131652832
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239375114440918
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239219188690186
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23926329612732
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239328384399414
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317334413528442
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320997476577759
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321041345596313
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239332914352417
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239274024963379
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239216566085815
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317406415939331
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239330768585205
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23924994468689
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239150762557983
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320929050445557
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.399141550064087
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23921251296997
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321049928665161
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317460536956787
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239306926727295
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320929527282715
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239312887191772
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321041107177734
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321214437484741
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.235480546951294
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317363977432251
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320878505706787
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.235510349273682
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239135503768921
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239083051681519
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239301681518555
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320915699005127
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23930287361145
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239179134368896
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.235522985458374
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.235536813735962
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239238262176514
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239293098449707
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239147424697876
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239269256591797
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239360570907593
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239160537719727
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317432403564453
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.32108449935913
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317410707473755
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320983171463013
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.31746768951416
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.32108736038208
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239346027374268
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.32110333442688
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239166975021362
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317281246185303
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320976495742798
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239288330078125
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317305564880371
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.31719970703125
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.23528003692627
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239263772964478
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317112445831299
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320762872695923
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321075677871704
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239213943481445
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239365577697754
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321005821228027
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317307233810425
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.235482692718506
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317277193069458
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320788621902466
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.320955276489258
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239361047744751
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.321044445037842
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.239267110824585
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.32111668586731
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,11.124025821685791
home-mini,common,en,co.uk,1,192.168.137.145,ok_google,10.317344903945923
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841134786605835
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841354846954346
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760627508163452
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.519381046295166
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.51941704750061
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.438876390457153
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599860906600952
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.5986058712005615
echo,common,en,co.in,3,192.168.137.14,hey_alexa,2.011997461318969
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760112047195435
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.002454280853271
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760294198989868
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760741233825684
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.759963035583496
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.277367353439331
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.9216203689575195
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680294036865234
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760759353637695
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.840987205505371
echo,common,en,co.in,3,192.168.137.14,hey_alexa,1.8512413501739502
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.519162178039551
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.358180999755859
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680126428604126
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599724531173706
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.277791500091553
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599800109863281
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.438709497451782
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599997282028198
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.002284288406372
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.519319772720337
echo,common,en,co.in,3,192.168.137.14,hey_alexa,1.850886583328247
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760526657104492
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.35810112953186
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.51908278465271
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680269002914429
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841323137283325
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.59987998008728
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.760852813720703
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.921050071716309
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.5189549922943115
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599351406097412
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.438565492630005
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599538564682007
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.357977867126465
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599712371826172
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.519344329833984
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841642618179321
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.002601861953735
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.278012037277222
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680308818817139
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.002365827560425
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.68026065826416
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.8414013385772705
echo,common,en,co.in,3,192.168.137.14,hey_alexa,2.012012958526611
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680127143859863
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.921698808670044
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.680180549621582
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.358981609344482
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841871738433838
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.841389417648315
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.600035190582275
echo,common,en,co.in,3,192.168.137.14,hey_alexa,2.092645168304443
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.59988260269165
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.197634696960449
echo,common,en,co.in,3,192.168.137.14,hey_alexa,15.211842775344849
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.163271427154541
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.9215826988220215
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599899530410767
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.438788652420044
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599745988845825
echo,common,en,co.in,3,192.168.137.14,hey_alexa,7.082958459854126
echo,common,en,co.in,3,192.168.137.14,hey_alexa,2.333967685699463
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.840917110443115
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.518885374069214
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.438261270523071
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.277430534362793
echo,common,en,co.in,3,192.168.137.14,hey_alexa,6.599402189254761
echo,common,en,co.in,3,192.168.137.14,collection,1.77061653137207
echo,common,en,co.in,3,192.168.137.14,culture,1.9317984580993652
echo,common,en,co.in,3,192.168.137.14,electric,1.5290729999542232
echo,common,en,co.in,3,192.168.137.14,elected,1.609448432922363
echo,common,en,co.in,3,192.168.137.14,lecture,2.977764368057251
echo,common,en,co.in,3,192.168.137.14,simulation: how_are_you,1.126950979232788
echo,common,en,co.in,3,192.168.137.14,electricity,1.68983507156372
echo,common,en,co.in,3,192.168.137.14,collector,2.414405107498169
echo,common,en,co.in,3,192.168.137.14,oxygen,1.367990016937255
echo,common,en,co.in,3,192.168.137.14,luxembourg,2.012333869934082
echo,common,en,co.in,3,192.168.137.14,collectors,2.173342704772949
echo,common,en,co.in,3,192.168.137.14,electro,1.931506156921386
echo,common,en,co.in,3,192.168.137.14,lexus,1.207260370254516
echo,common,en,co.in,3,192.168.137.14,isa,2.977952003479004
echo,common,en,co.in,3,192.168.137.14,tulsa,2.012180089950561
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.836276292800903
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.98673415184021
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611003160476685
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535816669464111
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.385710954666138
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.686681747436523
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.686622619628906
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911532878875732
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911684036254883
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611070394515991
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.83661675453186
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.761255741119385
echo,common,en,co.in,1,192.168.137.14,hey_alexa,2.1784827709198
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535887241363525
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.761509656906128
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911856651306152
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.8363728523254395
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.53614616394043
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.836599111557007
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611242771148682
echo,common,en,co.in,1,192.168.137.14,hey_alexa,7.061723947525024
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611114978790283
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.8362510204315186
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.460767507553101
echo,common,en,co.in,1,192.168.137.14,hey_alexa,7.062284708023071
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911924362182617
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.836643934249878
echo,common,en,co.in,1,192.168.137.14,hey_alexa,2.028533697128296
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.5361292362213135
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.385749578475952
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.910694122314453
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535242319107056
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911260604858398
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.084966421127319
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.652611970901489
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.460723400115967
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.9119205474853525
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.727916717529296
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.761453151702881
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611281156539917
echo,common,en,co.in,1,192.168.137.14,hey_alexa,7.061726331710815
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.802984476089477
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.686197519302368
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611245632171631
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.803051948547363
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535916566848755
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911700963973999
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.385754823684692
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.38573408126831
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.6864094734191895
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.352159738540649
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.9117114543914795
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.727853298187255
echo,common,en,co.in,1,192.168.137.14,author,2.854631662368774
echo,common,en,co.in,1,192.168.137.14,different,1.1270718574523921
echo,common,en,co.in,1,192.168.137.14,collection,2.028306245803833
echo,common,en,co.in,1,192.168.137.14,answer,2.253990888595581
echo,common,en,co.in,1,192.168.137.14,answers,1.502393245697021
echo,common,en,co.in,1,192.168.137.14,collections,1.276847124099731
echo,common,en,co.in,1,192.168.137.14,ultra,2.930137395858764
echo,common,en,co.in,1,192.168.137.14,winner,2.478926420211792
echo,common,en,co.in,1,192.168.137.14,alex,1.201832294464111
echo,common,en,co.in,1,192.168.137.14,awesome,1.8782873153686521
echo,common,en,co.in,1,192.168.137.14,arthur,1.952990531921386
echo,common,en,co.in,1,192.168.137.14,collectors,1.8780953884124751
echo,common,en,co.in,1,192.168.137.14,lesser,2.929576158523559
echo,common,en,co.in,1,192.168.137.14,lexus,1.502567768096923
echo,common,en,co.in,1,192.168.137.14,tulsa,2.028382301330566
